#"+ Scan (rt: 16.769 min) nostir_75um_sp-r003.d "
#Point,X(Thompsons),Y(Counts)
181,631.53491,803.795227050781
182,631.61176,487.969268798828
183,631.70384,348.837677001953
184,631.80222,769.209899902344
185,631.99571,398.038452148438
186,632.11565,522.961242675781
187,632.17904,823.961608886719
188,632.29801,1026.53149414063
189,632.50187,275.410217285156
190,632.59788,560.608703613281
191,632.76075,700.322143554688
192,633.08764,396.133331298828
193,633.26056,707.186584472656
194,633.90021,344.027770996094
195,634.13601,687.443542480469
196,634.29790,1406.41345214844
197,634.47779,290.480010986328
198,634.75156,449.230773925781
199,634.81433,538.003356933594
200,635.22459,451.111785888672
201,635.31546,585.951232910156
202,635.36375,620.126953125
203,635.49034,759.56005859375
204,635.63228,401.121002197266
205,635.80976,692.069702148438
206,635.91840,296.461059570313
207,635.97101,274.066680908203
208,636.13082,376.976745605469
209,636.21197,471.658233642578
210,636.29739,959.453125
211,636.55062,271.817169189453
212,636.76800,550.085754394531
213,637.07364,367.903045654297
214,637.30747,1943.91918945313
215,637.48995,344.4794921875
216,637.62956,316.584899902344
217,637.76191,436.895935058594
218,637.79914,707.209716796875
219,637.91060,326.681396484375
220,637.99659,311.453704833984
221,638.10733,788.789489746094
222,638.30589,1110.34973144531
223,638.51460,422.030792236328
224,638.59612,284.0791015625
225,638.77664,667.166320800781
226,639.15767,611.55078125
227,639.28749,1136.49389648438
228,639.42197,328.730224609375
229,639.64352,410.001220703125
230,639.77078,916.183654785156
231,639.83432,608.5
232,639.93344,902.341186523438
233,640.01835,435.510406494141
234,640.19548,575.462829589844
235,640.28516,635.670471191406
236,640.33132,689.851257324219
237,640.37066,607.880432128906
238,640.58310,402.91015625
239,640.66192,331.265716552734
240,641.00053,341.951690673828
241,641.06776,423.929748535156
242,641.26650,1605.92016601563
243,641.32170,1089.33605957031
244,641.39250,700.34765625
245,641.52437,1053.02075195313
246,641.60499,1125.51110839844
247,641.77252,1409.0302734375
248,641.91309,850.2841796875
249,642.01440,1074.96557617188
250,642.12117,333.555541992188
251,642.19397,359.806213378906
252,642.29113,570.166442871094
253,642.50041,705.710754394531
254,642.59103,332.913635253906
255,642.67432,287.400756835938
256,642.79455,518.603576660156
257,643.07359,388.520843505859
258,643.16982,414.792175292969
259,643.31862,743.111450195313
260,643.45305,384.981140136719
