#"+ Scan (rt: 15.421 min) nostir_75um_sp-r003.d "
#Point,X(Thompsons),Y(Counts)
562,693.83401,5328.0732421875
563,694.08086,3578.92114257813
564,694.32761,3263.12622070313
565,694.42654,804.032287597656
566,694.46372,770.015563964844
567,694.57346,893.183898925781
568,694.64024,516.080078125
569,694.69478,472.177337646484
570,694.84353,933.227294921875
571,694.96952,707.012573242188
572,695.15665,545.889709472656
573,695.33131,1397.81787109375
574,695.42285,558.14990234375
575,695.49886,898.889282226563
576,695.58782,640.939392089844
577,695.73271,1016.59417724609
578,695.83802,712.007568359375
579,695.91383,459.033843994141
580,695.96338,725.5693359375
581,696.01157,614.205871582031
582,696.10321,525.223693847656
583,696.16452,558.375
584,696.23894,381.869842529297
585,696.33818,1342.5791015625
586,696.48577,876.599975585938
587,696.63022,842.626403808594
588,696.68517,508.112670898438
589,696.84742,686.556518554688
590,696.96227,704.371032714844
591,697.01689,601.622863769531
592,697.07780,428.388458251953
593,697.31970,905.160705566406
594,697.38634,587.033813476563
595,697.62834,964.5
596,697.74713,535.41015625
597,697.83010,1119.51599121094
598,697.95368,675.493957519531
599,698.05919,997.543579101563
600,698.14600,550.142578125
601,698.33245,1879.39697265625
602,698.43573,485.537231445313
603,698.54011,651.460998535156
604,698.69229,1225.24304199219
605,698.77600,988.880126953125
606,698.82769,1108.9013671875
607,698.89590,1014.05706787109
608,699.16798,896.604187011719
609,699.26326,558.0625
610,699.35594,1093.31311035156
611,699.41877,1100.7265625
612,699.48990,868.360290527344
613,699.58766,518.623107910156
614,699.64185,638.162963867188
615,699.82081,1718.75219726563
616,699.89896,1161.50256347656
617,699.98757,960.0859375
618,700.10996,1202.16076660156
619,700.24022,894.560424804688
620,700.34337,1337.71423339844
621,700.45630,628.211730957031
622,700.58410,1418
623,700.71840,1233.00732421875
624,700.84621,1152.84814453125
625,700.90267,837.583312988281
626,700.96125,383.342468261719
627,701.13406,1330.17016601563
628,701.33261,1088.68273925781
629,701.41918,677.143920898438
630,701.54775,1015.85778808594
631,701.75872,391.347229003906
632,701.87077,879.327026367188
633,702.02261,1040.75549316406
634,702.09664,619.118469238281
635,702.16427,616.360107421875
636,702.23844,445.555908203125
637,702.34855,2299.78686523438
638,702.41195,857.548645019531
639,702.59788,901.560974121094
640,702.69531,1064.00170898438
641,702.82043,1155.23876953125
642,703.03777,1349.01831054688
643,703.23106,2075.80981445313
644,703.35022,2379.05224609375
645,703.41788,609.5
646,703.50884,1041.71105957031
647,703.66871,840.760559082031
648,703.76285,1182.07690429688
649,703.89643,1387.44458007813
650,703.96093,915.14892578125
651,704.20240,2217.51196289063
652,704.34585,1955.39978027344
653,704.44726,1306.84619140625
654,704.55608,1048.61340332031
655,704.64451,669.644470214844
656,704.73760,1119.26599121094
657,704.84387,1096.76599121094
658,704.91750,913.660034179688
659,704.99365,992.6005859375
660,705.05514,809.885925292969
661,705.14799,727.352966308594
662,705.22638,1113.09765625
663,705.35150,2169.71313476563
664,705.45379,1580.0322265625
665,705.63478,1463.60681152344
666,705.86456,1080.47106933594
667,706.02628,1949.82055664063
668,706.12591,1336.10595703125
669,706.54067,3141.2080078125
670,707.27211,35170.71484375
671,707.58362,8009.9423828125
672,707.66678,5041.2109375
673,707.70019,4558.712890625
674,707.97347,5450.98779296875
675,708.16300,3065.19873046875
676,708.19390,3350.88500976563
677,708.35142,3695.86181640625
678,708.49887,4264.37255859375
679,708.62188,4662.22412109375
680,708.70652,3475.4091796875
681,708.74230,3048.46313476563
682,708.87022,2734.6875
683,709.01450,1949.19677734375
684,709.13059,2316.484375
685,709.26142,2096.82348632813
686,709.41119,1787.07727050781
687,709.51235,848.756286621094
688,709.62848,1661.125
689,709.74739,2157.77563476563
690,709.84528,1451.04418945313
691,709.94698,2313.9365234375
692,710.07812,1894.48034667969
693,710.36431,2377.38403320313
694,710.47464,2376.62060546875
695,710.62086,2905.4365234375
696,710.73275,1115.67053222656
697,710.80711,1587.59631347656
698,711.02164,2623.18994140625
699,711.17976,1316.02307128906
700,711.32527,2329.84814453125
701,711.41178,1690.40661621094
702,711.52052,1858.64013671875
703,711.57855,1696.83386230469
704,711.75109,1595.53393554688
705,711.82845,1326.71691894531
706,711.95298,1843.64233398438
707,712.03311,1489.96789550781
708,712.08620,920.664733886719
709,712.17292,1064.76733398438
710,712.26224,1317.92126464844
711,712.38548,1949.59436035156
712,712.43715,1860.017578125
713,712.67629,1540.68591308594
714,712.82446,827.561401367188
715,712.88687,1416.60717773438
716,712.94530,1391.27355957031
717,713.00543,1185.40063476563
718,713.04090,1259.53625488281
